,Aspect,Opinion,ID,Text,Valence,Arousal,BIOES
65,ram slots,really easy,laptop_quad_dev_57,also love that access to the hd / ssd and ram slots is really easy .,7.62,7.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O']"
66,hd / ssd,so love,laptop_quad_dev_57,also love that access to the hd / ssd and ram slots is really easy .,7.62,7.62,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
67,acer,NULL,laptop_quad_dev_58,acer seems to be the only one who puts together stuff like this .,6.38,6.38,"['EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
68,bluetooth,NULL,laptop_quad_dev_59,the bluetooth connects easily to everything .,5.88,5.62,"['EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
69,boots,NULL,laptop_quad_dev_60,it boots in seconds although i usually just leave it on constantly .,5.12,5.5,"['EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
70,battery life,excellent,laptop_quad_dev_61,"- the battery life is excellent ( i get 6 - 8 hours of normal university student usage out of it ) and even when i ' m using it , it charges as fast as my phone .",7.83,7.83,"['EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
71,NULL,really well,laptop_quad_dev_62,"however , other than video calls it does really well .",6.75,6.75,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O']"
72,spacebar,finicky,laptop_quad_dev_63,- the spacebar is finicky .,3.62,5.75,"['EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O']"
73,chromebook,NULL,laptop_quad_dev_64,the chromebook has instant connection and a hugely impressive 8 - hour battery life when left on .,6.0,5.5,"['EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
74,battery life,hugely impressive,laptop_quad_dev_64,the chromebook has instant connection and a hugely impressive 8 - hour battery life when left on .,8.25,8.0,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
75,NULL,love,laptop_quad_dev_65,i just got it today and i love it !,8.12,8.0,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O']"
76,google echo system,great,laptop_quad_dev_66,"if you are in the google echo system , then this is great .",7.25,7.38,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O']"
77,NULL,great,laptop_quad_dev_67,works great !,7.33,7.5,"['EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O']"
78,NULL,loves,laptop_quad_dev_68,he loves it .,7.75,7.62,"['EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O']"
79,chromebook,great,laptop_quad_dev_69,"a great chromebook at a very reasonable price , includes the google play store .",7.38,7.5,"['EMB_O', 'EMB_O', 'OPN_S', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
80,NULL,loves,laptop_quad_dev_70,"that being said , my son loves it .",7.0,6.88,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O']"
81,laptop,functional,laptop_quad_dev_71,"this is a functional laptop , perfect for work and casual internet browsing .",7.33,7.33,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
82,computer,NULL,laptop_quad_dev_72,"great computer and great value , our second chromebook and first one still doing fine just needed another for family .",6.38,6.25,"['EMB_O', 'EMB_O', 'ASP_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
83,chromebook,inexpensive,laptop_quad_dev_73,i wanted an inexpensive chromebook and this fit the bill .,7.17,7.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
84,set up,NULL,laptop_quad_dev_74,set up is take out of box and open cover .,5.25,5.12,"['EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
85,NULL,great,laptop_quad_dev_75,works great .,7.5,7.5,"['EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O']"
86,NULL,loved,laptop_quad_dev_76,"i loved mine , so i got her the same one .",7.62,7.75,"['EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
87,NULL,NULL,laptop_quad_dev_77,can ' t really find a viewing angle where all of it looks right at the same time .,4.25,5.38,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
88,set up,very easy,laptop_quad_dev_78,very easy to set up .,7.3,7.3,"['EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O']"
89,chromebook,well,laptop_quad_dev_79,the chromebook was packaged well and we saw no defects ( ours was used ) .,6.5,6.5,"['EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
90,laptop,love,laptop_quad_dev_80,it is a basic little laptop and i love it .,7.1,7.0,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O']"
91,battery life,incredible,laptop_quad_dev_81,"the battery life is incredible and literally lasts all day , not to mention it charges to 100 % in about an hour and a half .",7.75,7.75,"['EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
92,linux,fairly light,laptop_quad_dev_82,linux is a fairly light os depending on the distro you use .,6.88,7.0,"['EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
93,os,fairly light,laptop_quad_dev_82,linux is a fairly light os depending on the distro you use .,7.0,7.12,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'ASP_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
94,lenovo ideapad 320,NULL,laptop_quad_dev_83,there is a lot of ' bang for your buck ' in the lenovo ideapad 320 .,5.62,5.62,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O']"
95,hdd,low,laptop_quad_dev_84,low rpm hdd .,3.0,5.0,"['EMB_O', 'OPN_S', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O']"
96,NULL,complaint,laptop_quad_dev_85,my only fair complaint is that it occasionally restarts itself without warning ( usually no more than once every day or two ) .,2.9,6.9,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
97,laptop,excellent,laptop_quad_dev_86,excellent laptop good speed on uploads and download .,8.17,8.33,"['EMB_O', 'OPN_S', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
98,screen resolution,love,laptop_quad_dev_87,love the screen resolution .,7.2,7.2,"['EMB_O', 'OPN_S', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O']"
99,product,good,laptop_quad_dev_88,a good product !,7.5,7.25,"['EMB_O', 'EMB_O', 'OPN_S', 'ASP_S', 'EMB_O', 'EMB_O']"
100,NULL,good,laptop_quad_dev_89,thanks for the good quality !,7.83,7.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O']"
101,laptop,light,laptop_quad_dev_90,light thin best price power laptop,6.38,6.12,"['EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O']"
102,NULL,love,laptop_quad_dev_91,love this so much !,8.12,8.12,"['EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
103,computers specs,NULL,laptop_quad_dev_92,"at a ` ` black friday ` ` price , this computers specs could not be beat for the value to dollar performance ratio .",5.75,5.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
104,NULL,good,laptop_quad_dev_93,"overall , this was a good buy and i still love my purchase nonetheless .",7.17,6.83,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
105,drive,nice,laptop_quad_dev_94,"i ' m using it mainly to store movies , and the 1 tb drive is nice .",7.0,6.8,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_S', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O']"
106,keyboard,nice,laptop_quad_dev_95,nice keyboard .,6.62,6.88,"['EMB_O', 'OPN_B', 'OPN_E', 'ASP_S', 'EMB_O', 'EMB_O']"
107,kindles,always loved,laptop_quad_dev_96,i have always loved loved the kindles .,8.12,8.0,"['EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O']"
108,mouse keypad,complaint,laptop_quad_dev_97,my only complaint is that the mouse keypad is a little big .,3.88,6.0,"['EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
109,laptop,NULL,laptop_quad_dev_98,"so , i have had this laptop for almost a week and have put it through the ringer .",5.9,5.9,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
110,battery,' t like,laptop_quad_dev_99,only thing i really didn ' t like about this was how quickly the battery drained .,2.9,5.1,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
111,NULL,fine,laptop_quad_dev_100,i have n ' t used it much for gaming but i imagine it works fine .,6.0,6.0,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O']"
112,NULL,pretty good,laptop_quad_dev_101,my kids have played roblox and minecraft on it along with fortnite so i think it can handle online gaming pretty good .,7.33,7.17,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O']"
113,look,love,laptop_quad_dev_102,if you ' re big on aesthetics then you ' ll love the look .,6.88,7.0,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'ASP_S', 'EMB_O', 'EMB_O']"
114,microsoft program,NULL,laptop_quad_dev_103,i will never use another microsoft program as long as i live .,4.5,4.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
115,home pc laptop,very well,laptop_quad_dev_104,just a home pc laptop that works very well .,6.75,6.5,"['EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O']"
116,keyboard,NULL,laptop_quad_dev_105,"it has a full size keyboard , a number pad , a camera , and great big screen !",8.0,8.17,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
117,number pad,NULL,laptop_quad_dev_105,"it has a full size keyboard , a number pad , a camera , and great big screen !",8.33,8.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
118,camera,NULL,laptop_quad_dev_105,"it has a full size keyboard , a number pad , a camera , and great big screen !",8.33,8.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
119,screen,great,laptop_quad_dev_105,"it has a full size keyboard , a number pad , a camera , and great big screen !",8.17,8.17,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'ASP_S', 'EMB_O', 'EMB_O']"
120,NULL,just perfect,laptop_quad_dev_106,this is just perfect .,8.25,8.12,"['EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O']"
121,laptop,very happy,laptop_quad_dev_107,very happy with this laptop although not a fan of windows 10 .,7.62,7.75,"['EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
122,windows 10,NULL,laptop_quad_dev_107,very happy with this laptop although not a fan of windows 10 .,6.38,6.38,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O']"
123,navigates,well,laptop_quad_dev_108,navigates well .,7.0,7.0,"['EMB_O', 'ASP_B', 'ASP_E', 'OPN_S', 'EMB_O', 'EMB_O']"
124,NULL,NULL,laptop_quad_dev_109,"using it for doing programming , app development , and electronics projects .",5.62,5.38,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
125,NULL,enjoying,laptop_quad_dev_110,so far i ' m enjoying it .,6.88,6.75,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O']"
126,NULL,very good,laptop_quad_dev_111,it is very good for the price .,7.5,7.0,"['EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
127,display ' s life,NULL,laptop_quad_dev_112,"but , until that time , this review stands as : do not buy if your care about the display ' s life .",4.5,4.5,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O']"
128,android,fun,laptop_quad_dev_113,"so android is fun for tablet features , but its like embedding an android inside , without letting android apps out to utilize the full abilities of the chromium system .",6.83,6.83,"['EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
129,google,NULL,laptop_quad_dev_114,google is expecting to add that in sometime in the next year .,4.75,5.12,"['EMB_O', 'ASP_S', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
130,NULL,skeptical,laptop_quad_dev_115,i was skeptical ordering this because of the conflicting reviews .,4.5,5.33,"['EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
131,NULL,NULL,laptop_quad_dev_116,it keep going off on sleep mode without any way to wake it up .,5.0,5.0,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
132,chromebook,absolutely loved,laptop_quad_dev_117,which is really sad because in the time i could actually use the chromebook i absolutely loved it .,7.12,7.0,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O']"
133,NULL,very limited,laptop_quad_dev_118,"i tried it , and it is very limited for the current price of $ 550 .",3.33,5.67,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
134,apps,awful,laptop_quad_dev_119,"many apps aren ' t ` ` compatible ` ` and even the ones that work , they look awful .",4.0,7.0,"['EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_E', 'EMB_O', 'EMB_O']"
135,samsung product,expensive,laptop_quad_dev_120,another expensive & poorly executed samsung product .,2.12,7.88,"['EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O']"
136,acer,thankfully,laptop_quad_dev_121,"thankfully , this time , acer has gotten that part right .",7.5,7.67,"['EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O']"
